year_month,cloud_provider,account_id,environment,total_list_cost,total_net_cost,total_on_demand_cost,total_amortized_cost,total_forecast_monthly_cost,total_budget_amount,avg_budget_utilization_pct,avg_cost_variance_7d_pct,avg_cost_variance_30d_pct,anomaly_count,row_count
2023-04,GCP,acct-010,prod,950.3129,735.8902,280.3379,640.1642,3160.6292,4590523.54,0.0006943820224719,0.0268101123595505,0.0350157303370786,0,89
2023-04,GCP,acct-010,staging,202.6259,157.5272,82.0829,140.5235,491.7519,582466.45,0.0008578947368421,0.0616710526315789,0.0937105263157894,0,38
2023-05,AWS,acct-001,dev,112.3406,88.5994,68.0286,81.7639,262.6444,256050.18,0.0010193548387096,0.0655096774193548,0.0217032258064516,0,31
2023-05,AWS,acct-001,prod,1299.9504,1018.0408,391.9029,890.3334,4236.349,5274265.84,0.0008211538461538,0.0456326923076923,0.0647663461538461,0,104
2023-05,AWS,acct-001,staging,222.7479,171.8896,88.1992,154.8179,636.5722000000001,472595.09,0.0013322580645161,0.0440548387096774,-0.0399129032258064,0,31
2023-05,AWS,acct-002,dev,110.5931,85.0476,61.8615,77.666,235.1743,221106.35,0.0010961538461538,0.0071923076923076,0.0668615384615384,0,26
2023-05,AWS,acct-002,prod,1130.0251,870.8949,286.4606,751.5818,3303.5714,4923004.43,0.000671875,0.0871156249999999,0.07396875,0,96
2023-05,AWS,acct-002,staging,217.0496,169.172,93.0016,146.5371,671.511,614371.79,0.001125641025641,0.0611358974358974,0.081951282051282,0,39
2023-05,AWS,acct-003,dev,107.8243,84.3876,62.8702,76.4619,313.1393,239417.94,0.0013533333333333,0.02831,0.0864333333333333,0,30
2023-05,AWS,acct-003,prod,1152.2255,908.9779,297.3265,774.0831,2732.9811,4843622.1,0.000558947368421,0.0869873684210526,0.0225778947368421,0,95
2023-05,AWS,acct-003,staging,193.5994,151.3745,67.8703,132.4485,787.3265,567087.42,0.0014351351351351,0.0321243243243243,0.066781081081081,0,37
2023-05,AWS,acct-004,dev,110.53,86.08,63.9632,78.9226,615.6962,253385.93,0.0024733333333333,0.02088,0.0519933333333333,0,30
2023-05,AWS,acct-004,prod,1124.1486,884.382,282.9287,749.0778,3384.1106,4796830.26,0.0007279569892473,0.0697311827956989,-3.225806451612966e-05,0,93
2023-05,AWS,acct-004,staging,157.0169,122.1946,67.3911,104.3517,492.2613,495739.05,0.0010375,0.0488124999999999,0.13273125,0,32
2023-05,AWS,acct-005,dev,71.6899,57.9546,43.2873,53.1489,226.0779,152452.37,0.0015105263157894,0.0784052631578947,0.1009842105263157,0,19
2023-05,AWS,acct-005,prod,1317.692,1027.6571,346.6367,875.5397,4474.4387,5225145.27,0.0008882352941176,0.0573362745098039,0.0448019607843137,0,102
2023-05,AWS,acct-005,staging,251.7773,191.7599,106.0338,166.6585,1085.0719,640863.15,0.001797619047619,-0.0199880952380952,-0.0365809523809523,0,42
2023-05,AWS,acct-006,dev,91.3654,75.5149,55.6143,69.60390000000001,267.1924,169854.11000000002,0.0016761904761904,-0.0007190476190476,-0.0091380952380952,0,21
2023-05,AWS,acct-006,prod,1065.4121,827.0360000000001,322.5053,716.9544,2891.4481,4284950.21,0.0006734939759036,0.0692722891566265,0.0576132530120482,0,83
2023-05,AWS,acct-006,staging,271.6614,208.7666,114.0993,184.3547,767.486,720409.06,0.0010787234042553,0.0406297872340425,0.0025680851063829,0,47
2023-05,AWS,acct-007,dev,87.4954,72.41080000000001,53.2636,66.28529999999999,243.1549,202658.69,0.001196,0.095736,0.039968,0,25
2023-05,AWS,acct-007,prod,933.9317,720.4704,243.7453,618.6333,3848.4145,4276986.89,0.0008963855421686,0.0186144578313253,0.0240493975903614,0,83
2023-05,AWS,acct-007,staging,392.846,316.2034,174.8059,279.6055,1121.1402,919351.63,0.00121,0.04222,0.0921966666666666,0,60
2023-05,AWS,acct-008,dev,94.4222,77.4215,58.2087,69.6176,294.4847,168790.75,0.0016714285714285,-0.0201142857142857,-0.0162428571428571,0,21
2023-05,AWS,acct-008,prod,1200.9154,929.7871,291.4025,795.7505,3632.3964,5030949.31,0.0007428571428571,0.0673724489795918,0.0701826530612245,0,98
2023-05,AWS,acct-008,staging,187.4289,141.6207,78.2025,123.7685,521.0494,555192.9,0.0009342857142857,0.0887228571428571,0.0394171428571428,0,35
2023-05,AWS,acct-009,dev,61.688,48.5044,37.8012,46.0684,209.964,173792.76,0.0010954545454545,0.01185,0.0645045454545454,0,22
2023-05,AWS,acct-009,prod,1090.0546,845.8745,295.8123,729.6805,2155.5219,4863610.04,0.000446875,0.0482729166666666,0.0414791666666666,0,96
2023-05,AWS,acct-009,staging,195.0191,152.4338,84.9318,136.2469,1055.2613,462019.52,0.0022645161290322,0.0673741935483871,0.0191870967741935,0,31
2023-05,AWS,acct-010,dev,92.813,71.4527,54.4662,64.5456,209.9463,209830.28,0.00102,0.0718,0.061372,0,25
2023-05,AWS,acct-010,prod,1154.3598,893.8068,281.4331,759.9231,4344.6355,4820377.05,0.0009042553191489,0.0484882978723404,0.0643893617021276,0,94
2023-05,AWS,acct-010,staging,125.543,94.8835,55.8155,84.9512,443.823,332693.28,0.0013954545454545,0.0581227272727272,-0.0907772727272727,0,22
2023-05,Azure,acct-001,dev,102.5107,79.9356,61.8304,73.7867,316.6682,260085.3,0.0012290322580645,0.0700290322580645,0.0674387096774193,0,31
2023-05,Azure,acct-001,prod,977.2631,778.3548,280.7947,671.913,4124.9912,4438737.19,0.0009206896551724,0.0335149425287356,0.0301402298850574,0,87
2023-05,Azure,acct-001,staging,153.4562,122.0827,55.8908,104.1078,376.69,476923.14,0.0007967741935483,0.0213064516129032,0.0513709677419354,0,31
2023-05,Azure,acct-002,dev,87.541,66.0091,48.4279,61.2859,165.4006,193449.1,0.0008652173913043,0.0115086956521739,0.0808695652173913,0,23
2023-05,Azure,acct-002,prod,1216.1969,928.697,358.9493,804.2046,3809.1674,5006935.33,0.0007597938144329,0.0345298969072164,0.0299340206185567,0,97
2023-05,Azure,acct-002,staging,262.5017,204.6856,114.2713,181.6075,789.74,661307.39,0.0012523809523809,0.0794095238095238,0.0702499999999999,0,42
2023-05,Azure,acct-003,dev,65.5916,50.4479,37.9153,47.2068,309.6305,186284.5,0.0016181818181818,0.0507636363636363,0.0720954545454545,0,22
2023-05,Azure,acct-003,prod,1077.873,815.6282,308.697,712.2112,3038.5195,4992298.26,0.0006255102040816,0.0538408163265306,0.0401602040816326,0,98
2023-05,Azure,acct-003,staging,159.0881,119.1455,70.3838,104.5987,299.1567,460024.42,0.00068,0.0027666666666666,0.0498033333333333,0,30
2023-05,Azure,acct-004,dev,98.8244,77.6599,56.9454,72.6612,261.524,234486.49,0.0011103448275862,0.0744,0.1316379310344827,0,29
2023-05,Azure,acct-004,prod,1009.8127,791.98,291.1796,687.4304,2690.6501,4699917.59,0.0005793478260869,0.0357989130434782,0.0099510869565217,0,92
2023-05,Azure,acct-004,staging,239.2739,183.1142,101.3202,160.2708,437.0553,563227.26,0.0007888888888888,0.0187388888888888,0.05865,0,36
2023-05,Azure,acct-005,dev,78.5825,61.2479,45.6844,55.1346,155.7701,168313.5,0.0009285714285714,0.0810380952380952,0.0006523809523809,0,21
2023-05,Azure,acct-005,prod,880.3613,678.3776,253.2441,587.3551,2919.8591,3897986.91,0.0007272727272727,0.0596662337662337,0.0554038961038961,0,77
2023-05,Azure,acct-005,staging,286.6231,217.4904,124.0298,189.3958,822.155,726022.45,0.0011770833333333,0.0568166666666666,0.0640125,0,48
2023-05,Azure,acct-006,dev,74.5672,60.6208,44.7806,55.4183,319.805,209061.19,0.001572,0.045892,-0.0069799999999999,0,25
2023-05,Azure,acct-006,prod,1189.8229,899.0344,314.7081,775.5195,4324.889,5278540.84,0.0008442307692307,0.052876923076923,0.0510028846153846,0,104
2023-05,Azure,acct-006,staging,262.3364,205.4107,106.4182,178.5182,502.4968,661786.21,0.0007813953488372,0.0003023255813953,0.0606372093023255,0,43
2023-05,Azure,acct-007,dev,113.611,91.403,70.0159,83.6112,397.3964,245233.98,0.0015566666666666,0.0545566666666666,-0.0021766666666666,0,30
2023-05,Azure,acct-007,prod,925.1448,710.922,233.4873,609.9876,2959.3832,3945102.81,0.0007564102564102,0.0249141025641025,0.0817589743589743,0,78
2023-05,Azure,acct-007,staging,239.3231,182.5688,100.2535,159.2199,745.6263,650405.59,0.0011302325581395,0.0474093023255814,0.029253488372093,0,43
2023-05,Azure,acct-008,dev,52.7871,39.722,29.5049,36.1144,138.0401,149048.32,0.0009388888888888,0.0609333333333333,0.0539388888888889,0,18
2023-05,Azure,acct-008,prod,1273.7996,991.8171,298.4882,841.2128,3898.3919,5508060.29,0.0007121495327102,0.0512831775700934,0.0724700934579439,0,107
2023-05,Azure,acct-008,staging,258.085,196.7574,104.9421,170.4624,934.3982,637825.05,0.0014441860465116,0.0356674418604651,0.0681976744186046,0,43
2023-05,Azure,acct-009,dev,54.3313,41.9055,30.5903,39.3917,160.6551,134254.17,0.0011875,-0.0106937499999999,0.0869375,0,16
2023-05,Azure,acct-009,prod,1135.416,877.5048,343.341,761.6833,3618.7497,5159762.11,0.0007030303030303,0.0479737373737373,0.020570707070707,0,99
2023-05,Azure,acct-009,staging,197.9795,159.8273,73.134,140.5391,430.9982,470353.28,0.0008903225806451,0.0780258064516129,-0.0200290322580645,0,31
2023-05,Azure,acct-010,dev,82.4653,65.0852,49.1594,60.192,221.9437,190102.21,0.0011478260869565,0.0308,8.6956521739145e-06,0,23
2023-05,Azure,acct-010,prod,1180.6698,918.591,387.8794,804.1544,4951.4515,4996648.05,0.001040206185567,0.0648309278350515,0.0386515463917525,0,97
2023-05,Azure,acct-010,staging,220.7429,166.70159999999998,89.351,145.4807,453.0141,598730.41,0.0007384615384615,0.0645230769230769,0.0991666666666666,0,39
2023-05,GCP,acct-001,dev,71.2204,54.6323,42.4481,51.3517,131.1297,182933.7,0.0007130434782608,0.0875869565217391,0.0529434782608695,0,23
2023-05,GCP,acct-001,prod,1007.6439,798.4298,333.6169,699.592,3780.7434,4967874.06,0.0007802083333333,0.0408697916666666,0.0399854166666666,0,96
2023-05,GCP,acct-001,staging,171.0419,134.673,71.0987,119.2711,446.9954,475491.66,0.0009483870967741,0.0591064516129032,0.0879290322580645,0,31
2023-05,GCP,acct-002,dev,83.8347,68.2906,50.4293,60.2284,307.17060000000004,184456.25,0.0016478260869565,0.1228130434782608,-0.0140652173913043,0,23
2023-05,GCP,acct-002,prod,1051.6938,821.8432,256.8788,707.0326,3251.7429,4734437.32,0.0006784946236559,0.0375397849462365,0.0559548387096774,0,93
2023-05,GCP,acct-002,staging,124.7766,100.6828,56.3412,85.3826,489.3412,403047.15,0.0012384615384615,0.0740346153846154,0.0186307692307692,0,26
2023-05,GCP,acct-003,dev,70.26089999999999,53.7806,41.5937,49.8626,264.2472,122848.65,0.0023266666666666,-0.0118266666666666,0.12448,0,15
2023-05,GCP,acct-003,prod,1064.5317,817.5327,285.4364,700.8693,3808.7483,4854970.75,0.0007872340425531,0.0673563829787234,0.1026925531914893,0,94
2023-05,GCP,acct-003,staging,230.6849,176.122,99.0566,155.122,992.1974,667455.15,0.0014795454545454,0.008690909090909,0.0092704545454545,0,44
2023-05,GCP,acct-004,dev,84.1653,62.73,45.9046,56.5046,162.6729,230105.9,0.0007142857142857,0.1074714285714285,0.0441392857142857,0,28
2023-05,GCP,acct-004,prod,977.9834,748.3437,305.1355,654.7914,4484.8008,4424075.5,0.0010166666666666,0.040545238095238,0.060947619047619,0,84
2023-05,GCP,acct-004,staging,232.8929,180.6691,96.8351,157.5402,659.2138,626604.94,0.001080487804878,0.0592146341463414,0.0088780487804878,0,41
2023-05,GCP,acct-005,dev,62.4594,50.1939,38.0975,47.2861,146.3042,166272.98,0.0009095238095238,0.0914142857142857,0.1042142857142857,0,21
2023-05,GCP,acct-005,prod,1134.0994,903.5591,364.4227,787.41,3684.4878,5063143.47,0.0007391752577319,0.0273030927835051,0.038920618556701,0,97
2023-05,GCP,acct-005,staging,218.9586,168.653,109.3868,152.2703,1117.4724,584198.58,0.0019368421052631,0.0317973684210526,-0.0038999999999999,0,38
2023-05,GCP,acct-006,dev,73.3742,56.1785,41.2733,50.8364,311.192,171397.24,0.0018142857142857,0.0858428571428571,0.0875190476190476,0,21
2023-05,GCP,acct-006,prod,954.5809,702.9645,257.3153,602.5988,2711.5263,4324300.7,0.0006341176470588,0.0420764705882353,0.0271117647058823,0,85
2023-05,GCP,acct-006,staging,174.0685,131.1164,75.56400000000001,118.4911,497.2963,562564.51,0.0008888888888888,0.0750888888888889,0.0240444444444444,0,36
2023-05,GCP,acct-007,dev,107.8126,81.1108,58.3221,72.8192,224.0207,229906.05,0.0009785714285714,0.070675,-0.0149535714285714,0,28
2023-05,GCP,acct-007,prod,994.5541,773.4303,279.6942,664.8201,2621.4134,4534959.19,0.0005724137931034,0.0408275862068965,-0.0360482758620689,0,87
2023-05,GCP,acct-007,staging,196.2977,154.7559,94.874,136.1842,682.9723,472775.67,0.0014838709677419,0.0693,0.0559322580645161,0,31
2023-05,GCP,acct-008,dev,54.0483,39.217,30.6336,37.192,91.0157,166518.51,0.000545,0.0282299999999999,0.07973,0,20
2023-05,GCP,acct-008,prod,946.1335,725.9072,260.2054,626.4767,3864.9626,4239301.42,0.000897619047619,0.0573059523809523,0.0286738095238095,0,84
2023-05,GCP,acct-008,staging,204.3579,156.7834,79.8648,136.9035,534.6985,590605.58,0.000925641025641,0.0686435897435897,0.0384205128205128,0,39
2023-05,GCP,acct-009,dev,59.0879,45.7808,36.4963,42.2253,183.1149,144801.4,0.0013222222222222,0.07995,0.1428944444444444,0,18
2023-05,GCP,acct-009,prod,1171.4946,918.3517,332.2049,791.0342,3692.1579,5483313.36,0.0006738317757009,0.0443140186915887,0.0666588785046729,0,107
2023-05,GCP,acct-009,staging,272.2542,201.9457,106.7249,173.7128,1118.093,677340.92,0.0016177777777777,0.0336888888888888,0.0586133333333333,0,45
2023-05,GCP,acct-010,dev,73.7722,56.6505,43.9091,53.412,156.1787,188410.68,0.0008086956521739,0.0323434782608695,0.0151217391304347,0,23
2023-05,GCP,acct-010,prod,1081.4816,823.7283,307.4214,710.6174,3616.7786,5125091.0,0.0006980392156862,0.0354294117647058,0.073406862745098,0,102
2023-05,GCP,acct-010,staging,200.735,151.2004,77.6574,134.7248,538.5182,617972.86,0.000865,0.0461175,-0.0052875,0,40
2023-06,AWS,acct-001,dev,133.9509,104.3438,78.7839,96.8856,326.671,272945.91,0.0012117647058823,0.0117088235294117,0.0618764705882353,0,34
2023-06,AWS,acct-001,prod,1202.7832,929.9442,331.7248,800.8827,2969.0737,4362059.6,0.0006811764705882,0.0475964705882352,0.0743505882352941,0,85
2023-06,AWS,acct-001,staging,353.3067,264.0057,149.2922,234.9264,877.9576,719772.29,0.0012,0.0696127659574468,0.1235978723404255,0,47
2023-06,AWS,acct-002,dev,143.6137,111.7488,81.8335,102.0606,396.2627,228868.99,0.0016964285714285,-0.0001107142857142,0.0124785714285714,0,28
2023-06,AWS,acct-002,prod,1079.598,815.9695,260.8735,695.4445,3706.98,3917415.61,0.000978947368421,0.0837197368421052,0.0920144736842105,0,76
2023-06,AWS,acct-002,staging,260.1135,203.7437,113.8984,181.7144,1112.9235,566114.59,0.0018135135135135,0.0231621621621621,-0.0429702702702702,0,37
2023-06,AWS,acct-003,dev,132.4031,104.1876,76.7666,96.4077,556.8951999999999,237957.77,0.0021933333333333,0.0412866666666666,0.1269733333333333,0,30
2023-06,AWS,acct-003,prod,1414.2371,1061.5661,431.8755,927.5628,4655.5107,4699673.25,0.0010108695652173,0.0385782608695652,0.0327673913043478,0,92
2023-06,AWS,acct-003,staging,218.5175,171.96030000000002,96.3039,153.5965,575.7035,543048.38,0.0010833333333333,0.0773138888888888,0.0559555555555555,0,36
2023-06,AWS,acct-004,dev,122.2973,98.7548,73.5221,89.9412,281.3182,236803.83,0.0012241379310344,0.0229206896551724,0.1099655172413793,0,29
2023-06,AWS,acct-004,prod,1017.0587,793.2363,261.1221,680.7526,3495.4852,3838559.46,0.0009162162162162,0.0639756756756756,0.0579648648648648,0,74
2023-06,AWS,acct-004,staging,288.8322,230.8719,139.5918,206.9288,946.0287,572103.92,0.0016894736842105,0.0347342105263157,0.1174763157894736,0,38
2023-06,AWS,acct-005,dev,40.6315,32.2004,25.4264,29.5666,78.85759999999999,110228.99,0.0007153846153846,-0.0227846153846153,0.0488153846153846,0,13
2023-06,AWS,acct-005,prod,1512.2037,1204.4154,337.8406,1024.0433,4204.9156,4833401.6,0.0008926315789473,0.0327852631578947,0.0417157894736842,0,95
2023-06,AWS,acct-005,staging,256.291,199.1319,97.5065,171.6044,724.6718,524147.17,0.0014294117647058,0.0331705882352941,0.0329235294117647,0,34
2023-06,AWS,acct-006,dev,89.6505,70.4417,50.3081,65.3887,363.6524,165341.38999999998,0.002105,0.119335,0.076725,0,20
2023-06,AWS,acct-006,prod,1303.4056,1036.7222,365.8468,892.3313,4865.1942,5010237.63,0.0009729166666666,0.0553895833333333,0.0213510416666666,0,96
2023-06,AWS,acct-006,staging,245.3171,190.943,115.5726,172.3063,922.6666,563019.23,0.0015783783783783,0.0269999999999999,0.0531648648648648,0,37
2023-06,AWS,acct-007,dev,62.0159,48.7612,36.2774,45.9366,103.2665,128844.0,0.00081875,0.06005625,0.113425,0,16
2023-06,AWS,acct-007,prod,1469.7684,1142.8826,403.3,985.2617,5441.2827,5052939.83,0.0011161616161616,0.0703434343434343,0.1047959595959596,0,99
2023-06,AWS,acct-007,staging,243.4474,183.7685,101.2175,162.1652,627.8581,553261.48,0.0011805555555555,0.0385555555555555,0.0865305555555555,0,36
2023-06,AWS,acct-008,dev,96.3887,72.9442,53.6575,65.038,188.4367,168709.24,0.0010999999999999,0.0209399999999999,-0.003345,0,20
2023-06,AWS,acct-008,prod,1196.515,940.675,384.3659,818.3652999999999,2927.2892,4560985.89,0.000629213483146,0.0496202247191011,0.0619325842696629,0,89
2023-06,AWS,acct-008,staging,306.3625,233.5321,122.487,203.8311,806.9688,700793.88,0.001145652173913,0.0629565217391304,0.1161065217391304,0,46
2023-06,AWS,acct-009,dev,141.4802,107.477,82.9657,99.5863,597.1152,243161.09,0.0024172413793103,0.0694793103448275,0.0356862068965517,0,29
2023-06,AWS,acct-009,prod,1301.3626,992.3877,374.8224,857.3531,4062.8028,4680624.75,0.0008516483516483,0.0548571428571428,0.0219923076923076,0,91
2023-06,AWS,acct-009,staging,117.877,95.2376,48.1102,85.2748,405.0241,301588.35,0.0014,0.065125,0.131385,0,20
2023-06,AWS,acct-010,dev,58.9847,46.9341,36.3404,43.5917,175.1042,147809.53,0.0011944444444444,0.0530166666666666,0.0746833333333333,0,18
2023-06,AWS,acct-010,prod,1190.1397,916.5577,316.1275,789.6298,3741.7044,4413016.35,0.0008643678160919,0.0683735632183908,0.0186425287356321,0,87
2023-06,AWS,acct-010,staging,300.4021,225.7448,121.263,200.4574,912.429,617216.18,0.0015153846153846,0.0320410256410256,-0.0264692307692307,0,39
2023-06,Azure,acct-001,dev,95.8701,70.4226,50.2766,61.8192,288.5421,142744.46,0.0020111111111111,0.0263166666666666,0.1174055555555555,0,18
2023-06,Azure,acct-001,prod,1064.8205,845.787,306.9326,723.8233,4524.5783,4168713.07,0.0011049999999999,0.0537975,0.03031875,0,80
2023-06,Azure,acct-001,staging,269.4979,201.1753,111.4757,177.7643,740.6861,676886.87,0.0010818181818181,0.0865818181818181,-0.004415909090909,0,44
2023-06,Azure,acct-002,dev,105.3586,83.0863,59.9646,77.188,585.0881999999999,165460.02,0.00346,0.04592,0.09323,0,20
2023-06,Azure,acct-002,prod,1201.7926,926.7041,344.4823,802.2347,3538.0148,4782246.19,0.0007373626373626,0.0455054945054945,0.0136538461538461,0,91
2023-06,Azure,acct-002,staging,299.8588,238.7563,142.9553,211.5699,942.2931,723598.77,0.0012808510638297,0.0409148936170212,0.0876234042553191,0,47
2023-06,Azure,acct-003,dev,81.2251,63.0006,45.434,59.0162,228.9399,184686.91,0.00125,0.0854590909090909,0.0815136363636363,0,22
2023-06,Azure,acct-003,prod,1257.6267,964.0956,317.45640000000003,820.0346,3349.4426,4728056.91,0.0007153846153846,0.0349010989010989,0.0286153846153846,0,91
2023-06,Azure,acct-003,staging,222.3897,164.9927,96.817,149.8495,691.1922,450229.48,0.001603448275862,0.0238137931034482,0.0582586206896551,0,29
2023-06,Azure,acct-004,dev,90.8283,67.0735,48.537,62.2695,253.004,202106.27,0.001196,0.0910919999999999,0.019624,0,25
2023-06,Azure,acct-004,prod,1217.0903,943.0676,321.4184,811.3828,3433.553,4875251.22,0.0007115789473684,0.0531610526315789,-0.0075505263157894,0,95
2023-06,Azure,acct-004,staging,266.9684,210.0614,129.8399,190.5244,676.5853,586912.21,0.0011605263157894,0.0915394736842105,0.0116315789473684,0,38
2023-06,Azure,acct-005,dev,74.20570000000001,56.1694,42.9792,51.534,377.2677,123085.53,0.0033,0.1138999999999999,0.0008533333333333,0,15
2023-06,Azure,acct-005,prod,1114.679,886.2301,328.7379,763.2153,4208.8393,4532356.04,0.0009465909090909,0.0598295454545454,0.0499363636363636,0,88
2023-06,Azure,acct-005,staging,219.462,176.4642,89.66,154.9015,620.3318,547407.18,0.0011277777777777,0.0435444444444444,0.0089861111111111,0,36
2023-06,Azure,acct-006,dev,82.1562,61.4464,45.7338,56.3458,177.3561,175167.58000000002,0.0009761904761904,0.0565095238095238,0.0153380952380952,0,21
2023-06,Azure,acct-006,prod,1384.4088,1075.5121,367.915,933.2695,3767.2027,4690546.47,0.0008120879120879,0.0685021978021978,0.0235175824175824,0,91
2023-06,Azure,acct-006,staging,281.9547,209.4601,105.6496,181.231,1380.9924999999998,600838.38,0.0023435897435897,0.0575487179487179,0.0774461538461538,0,39
2023-06,Azure,acct-007,dev,83.96470000000001,61.2828,48.9206,55.9026,180.8334,179088.54,0.0010863636363636,0.1323090909090909,0.13335,0,22
2023-06,Azure,acct-007,prod,1118.7047,856.6445,272.0462,732.6096,3698.7417,4081936.51,0.000895,0.0158374999999999,0.0651075,0,80
2023-06,Azure,acct-007,staging,239.917,183.937,99.8695,162.4346,748.2466,530442.04,0.0014916666666666,0.0765,0.0987694444444444,0,36
2023-06,Azure,acct-008,dev,87.2848,67.6687,51.4166,61.7898,391.5329,204610.47,0.001948,0.0241319999999999,0.065892,0,25
2023-06,Azure,acct-008,prod,1197.2655,920.5894,382.5848,801.8747,3735.6064,4310434.05,0.0008488095238095,0.0228464285714285,0.0571714285714285,0,84
2023-06,Azure,acct-008,staging,179.242,136.0573,80.9186,119.522,733.8722,420060.03,0.001837037037037,0.073837037037037,0.0765,0,27
2023-06,Azure,acct-009,dev,124.4743,98.4355,74.5518,92.9482,354.3133,272643.97,0.0012848484848484,0.0312636363636363,0.032760606060606,0,33
2023-06,Azure,acct-009,prod,1125.4641,859.4122,348.5738,743.9513,3595.677,4186481.04,0.0008475609756097,0.0643865853658536,0.0576341463414634,0,82
2023-06,Azure,acct-009,staging,214.7513,166.6654,90.4961,145.7867,515.4025,581138.95,0.000878947368421,0.0529131578947368,0.0530157894736842,0,38
2023-06,Azure,acct-010,dev,68.0468,56.8317,41.8185,51.3019,254.7418,155383.5,0.0015842105263157,0.0729684210526315,0.0898210526315789,0,19
2023-06,Azure,acct-010,prod,1302.6336,1009.9346,348.0094,874.4367,4081.3337,5062673.9,0.0008131313131313,0.0621383838383838,0.0472232323232323,0,99
2023-06,Azure,acct-010,staging,243.2913,190.9929,109.5595,163.8664,760.9941,565697.26,0.001375,0.0729888888888889,0.0763,0,36
2023-06,GCP,acct-001,dev,108.9033,82.1378,60.707,76.2054,266.3572,227146.79,0.0012074074074074,-0.0056888888888888,0.038,0,27
2023-06,GCP,acct-001,prod,982.1423,768.5115,285.7451,663.7576,2463.4453,4466258.4,0.0005588235294117,0.0850458823529411,0.0558941176470588,0,85
2023-06,GCP,acct-001,staging,188.5171,148.9487,82.9073,130.58,513.766,449818.81,0.0010866666666666,0.0290266666666666,0.0166799999999999,0,30
2023-06,GCP,acct-002,dev,60.7412,46.7829,33.3518,42.2766,84.1536,148415.39,0.0005722222222222,0.0558333333333333,0.0546888888888888,0,18
2023-06,GCP,acct-002,prod,1173.3034,899.8759,303.4194,777.968,3426.7044,4772928.55,0.0007193548387096,0.0418849462365591,0.0309387096774193,0,93
2023-06,GCP,acct-002,staging,259.3148,203.7249,110.277,181.4658,723.0985,616746.77,0.0011725,0.0363,0.0056,0,40
2023-06,GCP,acct-003,dev,86.6878,68.7366,52.5698,63.6838,370.0221,207660.26,0.0018538461538461,0.0021807692307692,0.0030153846153846,0,26
2023-06,GCP,acct-003,prod,1065.9841,842.0774,277.5374,723.5552,2989.2073,4223155.26,0.0006951807228915,0.0302927710843373,0.0673650602409638,0,83
2023-06,GCP,acct-003,staging,269.7065,215.3617,109.2636,187.92,845.6433,641960.6,0.0013073170731707,0.0700585365853658,0.0638536585365853,0,41
2023-06,GCP,acct-004,dev,82.6321,62.2192,47.6889,58.0027,292.5225,184917.76,0.0015521739130434,0.0439260869565217,-0.0079565217391304,0,23
2023-06,GCP,acct-004,prod,1258.4598,955.3223,345.1599,834.3331,5002.8382,4909830.57,0.0010326315789473,0.0816157894736842,0.0507199999999999,0,95
2023-06,GCP,acct-004,staging,220.9659,177.5792,93.4003,150.3762,572.0368,511112.81,0.0011333333333333,0.0360121212121212,0.0791151515151515,0,33
2023-06,GCP,acct-005,dev,102.2541,81.7953,60.9179,76.778,248.4596,240477.38,0.00105,0.03364,0.0128166666666666,0,30
2023-06,GCP,acct-005,prod,1358.1153,1047.4202,387.3334,899.2028,3957.4307,5429785.82,0.0007301886792452,0.0764518867924528,0.0567349056603773,0,106
2023-06,GCP,acct-005,staging,209.5328,158.327,89.61880000000001,137.9382,954.7269,508560.82,0.0018757575757575,0.0453424242424242,0.0730969696969696,0,33
2023-06,GCP,acct-006,dev,92.7071,70.6678,51.601,64.72710000000001,339.8804,190700.4,0.0017541666666666,0.0541625,0.1258208333333333,0,24
2023-06,GCP,acct-006,prod,1185.167,928.6203,392.3798,818.6843,3574.3684000000003,4638794.28,0.0007999999999999,0.0381466666666666,0.0488244444444444,0,90
2023-06,GCP,acct-006,staging,191.1404,146.225,81.1563,126.9669,514.5041,501706.04,0.001034375,0.0392875,0.073584375,0,32
2023-06,GCP,acct-007,dev,103.1182,76.3292,57.3628,67.7347,341.0642,177420.93,0.0020136363636363,0.0753545454545454,-0.0756318181818181,0,22
2023-06,GCP,acct-007,prod,1272.729,981.0805,345.1915,839.5156,3148.9491,5086769.62,0.0006262626262626,0.0239656565656565,0.0388151515151515,0,99
2023-06,GCP,acct-007,staging,263.9334,210.9346,119.4533,190.5107,958.1553,608788.85,0.0015175,0.0412499999999999,0.0019025,0,40
2023-06,GCP,acct-008,dev,79.57469999999999,59.8688,46.0775,56.3033,270.8251,162720.96,0.00172,0.02056,0.10263,0,20
2023-06,GCP,acct-008,prod,1062.2461,821.2968,285.8693,703.1036,4170.9775,4672433.54,0.0008922222222222,0.0645144444444444,0.0523666666666666,0,90
2023-06,GCP,acct-008,staging,352.4286,277.438,160.8511,241.3411,936.4737,754557.9,0.0012612244897959,-0.0236244897959183,0.0087448979591836,0,49
2023-06,GCP,acct-009,dev,65.3049,50.531,38.4602,47.3072,105.7635,151012.61,0.0007105263157894,0.0370631578947368,0.0531736842105263,0,19
2023-06,GCP,acct-009,prod,1278.5978,955.9983,341.4944,825.4189,3794.7462,4779375.18,0.0007840425531914,0.0399851063829787,0.0089829787234042,0,94
2023-06,GCP,acct-009,staging,273.1653,213.4646,116.888,188.0896,783.5903,670412.24,0.0011454545454545,0.0846068181818181,0.1124840909090909,0,44
