date,year,month,day,day_of_week,is_month_start,is_month_end,cloud_provider,account_id,project_id,environment,business_unit,department,cost_center,region,service,resource_type,usage_quantity,usage_unit,list_cost,savings_plan_coverage_pct,reserved_instance_coverage_pct,discount_rate_pct,discount_amount,net_cost,on_demand_cost,reserved_savings,savings_plan_savings,spot_savings,amortized_cost,forecast_monthly_cost,budget_amount,budget_utilization_pct,budget_status,cost_variance_7d_pct,cost_variance_30d_pct,anomaly_score,is_anomaly,currency,tags
2023-08-11,2023,8,11,4,0,0,GCP,acct-003,project-008,staging,Marketing,DataPlatform,CC-1002,ap-southeast-1,Database,BlockStorage,16.7453,DB-hours,2.1769,0.1673,0.1833,0.3774,0.8215,1.3554,0.8802,0.0345,0.0484,0.0,1.2725,2.0008,16004.78,0.0001,under,0.1391,0.1543,0.3853,0,USD,team=DataPlatform;bu=Marketing;env=staging;provider=GCP;service=Database
2023-08-11,2023,8,11,4,0,0,AWS,acct-003,project-009,prod,HR,Mobile,CC-1010,eu-central-1,Database,RDS,65.1057,DB-hours,8.4637,0.4953,0.1525,0.3692,3.1252,5.3385,1.8803,0.1156,0.5128,0.0,4.7102,7.8807,55663.0,0.0001,under,0.1822,0.1672,0.4752,0,USD,team=Mobile;bu=HR;env=prod;provider=AWS;service=Database
2023-08-11,2023,8,11,4,0,0,Azure,acct-003,project-010,prod,HR,WebApps,CC-1007,ap-southeast-1,Container,LoadBalancer,102.8823,container-hours,12.3459,0.6521,0.0445,0.06,0.7402,11.6056,3.5206,0.1184,0.9264,0.0,10.5608,17.1321,53553.34,0.0003,under,-0.1403,0.175,0.2384,0,USD,team=WebApps;bu=HR;env=prod;provider=Azure;service=Container
2023-08-11,2023,8,11,4,0,0,GCP,acct-003,project-011,prod,Finance,Security,CC-1004,us-west-2,Compute,BlockStorage,57.7002,vCPU-hours,8.078,0.285,0.0147,0.1208,0.9757,7.1024,4.9737,0.0226,0.5418,0.0,6.5379,10.4844,55854.24,0.0002,under,0.2731,-0.3739,0.3358,0,USD,team=Security;bu=Finance;env=prod;provider=GCP;service=Compute
2023-08-11,2023,8,11,4,0,0,GCP,acct-003,project-012,dev,Sales,WebApps,CC-1004,us-east-1,Networking,VM,30.3188,GB,2.1223,0.0255,0.1251,0.2443,0.5184,1.6039,1.3623,0.0506,0.0094,0.0,1.5439,2.3677,8012.41,0.0003,under,0.1021,-0.0666,0.2969,0,USD,team=WebApps;bu=Sales;env=dev;provider=GCP;service=Networking
2023-08-11,2023,8,11,4,0,0,AWS,acct-003,project-013,prod,Marketing,Mobile,CC-1001,ap-southeast-1,Database,LambdaFunction,20.2489,DB-hours,2.6324,0.0119,0.1026,0.151,0.3974,2.235,1.9791,0.0558,0.0033,0.0,2.1758,3.2992,58241.62,0.0001,under,0.3041,-0.3777,0.516,0,USD,team=Mobile;bu=Marketing;env=prod;provider=AWS;service=Database
2023-08-11,2023,8,11,4,0,0,GCP,acct-003,project-014,prod,Engineering,BI,CC-1009,eu-central-1,Serverless,KubernetesCluster,181.9682,request-million,16.3771,0.2632,0.3533,0.1498,2.4527,13.9244,5.3406,0.8826,0.4527,0.0,12.5891,20.5551,50490.82,0.0004,under,0.0895,0.0231,0.2959,0,USD,team=BI;bu=Engineering;env=prod;provider=GCP;service=Serverless
2023-08-11,2023,8,11,4,0,0,AWS,acct-003,project-015,prod,Engineering,WebApps,CC-1006,eu-central-1,Container,NoSQL,126.8631,container-hours,15.2236,0.419,0.0837,0.2204,3.355,11.8686,5.9019,0.2063,1.1477,0.0,10.5146,17.5203,44766.24,0.0004,under,0.001,0.4153,0.2672,0,USD,team=WebApps;bu=Engineering;env=prod;provider=AWS;service=Container
2023-08-11,2023,8,11,4,0,0,GCP,acct-004,project-001,prod,Marketing,Security,CC-1004,ap-southeast-1,Database,VM,85.1378,DB-hours,11.0679,0.5417,0.3642,0.3138,3.4734,7.5945,0.7147,0.9195,0.5534,0.0,6.1216,11.211,56959.48,0.0002,under,0.2747,0.4213,0.3845,0,USD,team=Security;bu=Marketing;env=prod;provider=GCP;service=Database
2023-08-11,2023,8,11,4,0,0,GCP,acct-004,project-002,staging,Sales,DataPlatform,CC-1005,eu-central-1,Networking,LambdaFunction,66.4261,GB,4.6498,0.4306,0.1928,0.2449,1.1386,3.5112,1.3222,0.158,0.4115,0.0,2.9416,5.1832,14289.52,0.0004,under,0.3078,-0.1905,0.2892,0,USD,team=DataPlatform;bu=Sales;env=staging;provider=GCP;service=Networking
2023-08-11,2023,8,11,4,0,0,AWS,acct-004,project-003,prod,HR,Security,CC-1009,ap-south-1,Serverless,NoSQL,149.9324,request-million,13.4939,0.2811,0.4046,0.3597,4.8535,8.6404,2.7158,0.3748,0.2606,0.0,8.0051,12.7549,58986.66,0.0002,under,0.0107,-0.3528,0.2876,0,USD,team=Security;bu=HR;env=prod;provider=AWS;service=Serverless
2023-08-11,2023,8,11,4,0,0,Azure,acct-004,project-004,staging,Finance,WebApps,CC-1001,ap-south-1,Container,ObjectStorage,10.3532,container-hours,1.2424,0.3257,0.1782,0.2938,0.365,0.8774,0.4353,0.038,0.0323,0.0,0.8071,1.2952,16629.9,0.0001,under,-0.0054,-0.1704,0.1082,0,USD,team=WebApps;bu=Finance;env=staging;provider=Azure;service=Container
2023-08-11,2023,8,11,4,0,0,Azure,acct-004,project-005,staging,Marketing,BI,CC-1005,us-east-1,Networking,LambdaFunction,23.3263,GB,1.6328,0.6457,0.1744,0.1556,0.2541,1.3788,0.2481,0.0305,0.1408,0.0,1.2075,2.0354,17402.01,0.0001,under,0.184,-0.2351,0.3026,0,USD,team=BI;bu=Marketing;env=staging;provider=Azure;service=Networking
2023-08-11,2023,8,11,4,0,0,AWS,acct-004,project-006,prod,Finance,WebApps,CC-1002,eu-west-1,Compute,DataWarehouse,131.0158,vCPU-hours,18.3422,0.0843,0.1036,0.1803,3.3067,15.0355,12.2097,0.2598,0.3625,0.0,14.4132,22.1952,51432.7,0.0004,under,-0.2495,0.3957,0.4864,0,USD,team=WebApps;bu=Finance;env=prod;provider=AWS;service=Compute
2023-08-11,2023,8,11,4,0,0,GCP,acct-004,project-007,dev,Marketing,DataPlatform,CC-1010,us-west-2,Analytics,LoadBalancer,36.8978,query-hours,5.5347,0.2608,0.0259,0.1244,0.6887,4.8459,3.4569,0.0397,0.3406,0.0,4.4656,7.1535,6885.2,0.001,under,0.2389,0.084,0.2858,0,USD,team=DataPlatform;bu=Marketing;env=dev;provider=GCP;service=Analytics
2023-08-11,2023,8,11,4,0,0,Azure,acct-004,project-008,staging,Marketing,Mobile,CC-1010,us-east-1,Database,VM,62.4272,DB-hours,8.1155,0.505,0.1684,0.1423,1.1552,6.9604,2.2733,0.3186,0.7364,0.0,5.9054,10.2748,14273.23,0.0007,under,-0.0559,0.3412,0.4128,0,USD,team=Mobile;bu=Marketing;env=staging;provider=Azure;service=Database
2023-08-11,2023,8,11,4,0,0,AWS,acct-004,project-009,prod,Marketing,Mobile,CC-1004,us-west-2,Container,VM,203.4393,container-hours,24.4127,0.6313,0.3046,0.2253,5.499,18.9137,1.2124,1.3012,2.8086,0.0,14.8039,27.9202,47120.87,0.0006,under,0.1987,-0.112,0.2671,0,USD,team=Mobile;bu=Marketing;env=prod;provider=AWS;service=Container
2023-08-11,2023,8,11,4,0,0,Azure,acct-004,project-010,staging,Marketing,DataPlatform,CC-1007,us-west-2,Networking,DataWarehouse,65.5871,GB,4.5911,0.4865,0.0336,0.0877,0.4028,4.1883,2.01,0.0392,0.2545,0.0,3.8946,6.1828,13111.34,0.0005,under,0.2265,0.3622,0.3745,0,USD,team=DataPlatform;bu=Marketing;env=staging;provider=Azure;service=Networking
2023-08-11,2023,8,11,4,0,0,Azure,acct-004,project-011,prod,HR,Security,CC-1001,us-west-2,Compute,VM,125.6449,vCPU-hours,17.5903,0.4221,0.5989,0.3798,6.6816,10.9087,0.0,0.7868,1.0671,0.0,9.0547,16.1033,59717.54,0.0003,under,0.2732,-0.3279,0.3431,0,USD,team=Security;bu=HR;env=prod;provider=Azure;service=Compute
2023-08-11,2023,8,11,4,0,0,AWS,acct-004,project-012,staging,Engineering,Security,CC-1004,ap-southeast-1,Networking,ObjectStorage,96.9322,GB,6.7853,0.4527,0.1659,0.1951,1.3238,5.4615,2.0833,0.172,0.5593,0.0,4.7301,8.0621,17120.87,0.0005,under,0.0582,0.0063,0.0746,0,USD,team=Security;bu=Engineering;env=staging;provider=AWS;service=Networking
2023-08-11,2023,8,11,4,0,0,GCP,acct-004,project-013,staging,Marketing,Mobile,CC-1008,eu-central-1,Analytics,NoSQL,40.7236,query-hours,6.1085,0.0503,0.0764,0.2563,1.5659,4.5426,3.9671,0.0793,0.0547,0.0,4.4087,6.7058,15581.04,0.0004,under,-0.0951,0.456,0.3329,0,USD,team=Mobile;bu=Marketing;env=staging;provider=GCP;service=Analytics
2023-08-11,2023,8,11,4,0,0,Azure,acct-004,project-014,staging,Sales,Security,CC-1005,us-west-2,Storage,VM,27.6699,GB-month,2.767,0.6154,0.1061,0.2403,0.6649,2.1021,0.5856,0.0519,0.1358,0.0,1.9144,3.1031,14112.73,0.0002,under,-0.0322,0.1193,0.3507,0,USD,team=Security;bu=Sales;env=staging;provider=Azure;service=Storage
2023-08-11,2023,8,11,4,0,0,Azure,acct-004,project-015,staging,HR,Mobile,CC-1003,us-west-2,Networking,NoSQL,84.6127,GB,5.9229,0.0499,0.0291,0.3899,2.3095,3.6133,3.3282,0.0155,0.0538,0.0,3.544,5.334,14614.99,0.0004,under,0.0781,-0.1706,0.1447,0,USD,team=Mobile;bu=HR;env=staging;provider=Azure;service=Networking
2023-08-11,2023,8,11,4,0,0,AWS,acct-005,project-001,prod,Finance,Security,CC-1002,us-west-2,Networking,VM,180.2977,GB,12.6208,0.2691,0.5519,0.2909,3.6709,8.9499,1.6021,1.6099,0.3818,0.0,6.9582,13.2118,58865.45,0.0002,under,0.241,0.2703,0.5498,0,USD,team=Security;bu=Finance;env=prod;provider=AWS;service=Networking
2023-08-11,2023,8,11,4,0,0,Azure,acct-005,project-002,prod,Engineering,Mobile,CC-1010,us-west-2,Analytics,NoSQL,196.4252,query-hours,29.4638,0.4023,0.5871,0.2085,6.1423,23.3215,0.2467,3.0665,1.0658,0.0,19.1891,34.4269,48702.62,0.0007,under,0.2052,0.2038,0.2626,0,USD,team=Mobile;bu=Engineering;env=prod;provider=Azure;service=Analytics
2023-08-11,2023,8,11,4,0,0,AWS,acct-005,project-003,prod,Marketing,Mobile,CC-1001,ap-south-1,Networking,VM,177.6799,GB,12.4376,0.5499,0.3544,0.132,1.6418,10.7958,1.0334,0.7475,1.7613,0.0,8.2869,15.9366,43433.88,0.0004,under,0.1953,-0.0648,0.3964,0,USD,team=Mobile;bu=Marketing;env=prod;provider=AWS;service=Networking
2023-08-11,2023,8,11,4,0,0,AWS,acct-005,project-004,dev,HR,Mobile,CC-1008,us-west-2,Storage,VM,58.6106,GB-month,5.8611,0.0593,0.1115,0.1945,1.14,4.721,3.9146,0.1833,0.0335,0.0,4.5043,6.9691,9251.99,0.0008,under,0.125,-0.3339,0.2458,0,USD,team=Mobile;bu=HR;env=dev;provider=AWS;service=Storage
2023-08-11,2023,8,11,4,0,0,AWS,acct-005,project-005,dev,Marketing,Security,CC-1003,us-east-1,Serverless,KubernetesCluster,26.9273,request-million,2.4235,0.1497,0.1744,0.3768,0.9132,1.5103,1.0207,0.0919,0.0376,0.0,1.3807,2.2294,9331.83,0.0002,under,-0.2134,0.4588,0.4044,0,USD,team=Security;bu=Marketing;env=dev;provider=AWS;service=Serverless
2023-08-11,2023,8,11,4,0,0,AWS,acct-005,project-006,staging,Engineering,Mobile,CC-1005,eu-west-1,Serverless,ObjectStorage,28.5143,request-million,2.5663,0.6978,0.1869,0.341,0.8752,1.6911,0.195,0.0637,0.1729,0.0,1.4546,2.4964,17262.81,0.0001,under,-0.1439,0.2095,0.3941,0,USD,team=Mobile;bu=Engineering;env=staging;provider=AWS;service=Serverless
2023-08-11,2023,8,11,4,0,0,GCP,acct-005,project-007,prod,Engineering,WebApps,CC-1002,ap-southeast-1,Database,NoSQL,107.9979,DB-hours,14.0397,0.583,0.3047,0.2645,3.7135,10.3262,1.1596,0.8222,1.4274,0.0,8.0766,15.2434,51182.4,0.0003,under,0.3256,0.439,0.621,0,USD,team=WebApps;bu=Engineering;env=prod;provider=GCP;service=Database
2023-08-11,2023,8,11,4,0,0,Azure,acct-005,project-008,prod,Sales,Mobile,CC-1010,us-west-2,Container,NoSQL,38.6426,container-hours,4.6371,0.3924,0.4738,0.2385,1.106,3.5311,0.4723,0.2509,0.2519,0.0,3.0284,5.2126,52417.65,0.0001,under,0.3387,0.4902,0.6551,0,USD,team=Mobile;bu=Sales;env=prod;provider=Azure;service=Container
2023-08-11,2023,8,11,4,0,0,Azure,acct-005,project-009,dev,Engineering,BI,CC-1001,eu-west-1,Analytics,BlockStorage,45.7027,query-hours,6.8554,0.2836,0.0583,0.3982,2.7298,4.1257,2.7149,0.0297,0.2154,0.0,3.8805,6.0903,8700.76,0.0007,under,0.2427,-0.1073,0.2903,0,USD,team=BI;bu=Engineering;env=dev;provider=Azure;service=Analytics
2023-08-11,2023,8,11,4,0,0,GCP,acct-005,project-010,staging,Sales,BI,CC-1007,us-west-2,Storage,LoadBalancer,91.04,GB-month,9.104,0.1976,0.1212,0.2225,2.0257,7.0783,4.822,0.2828,0.3204,0.0,6.4751,10.449,14458.55,0.0007,under,-0.1793,0.3335,0.4886,0,USD,team=BI;bu=Sales;env=staging;provider=GCP;service=Storage
2023-08-11,2023,8,11,4,0,0,AWS,acct-005,project-011,staging,Finance,DataPlatform,CC-1002,us-west-2,Compute,DataWarehouse,109.4913,vCPU-hours,15.3288,0.5332,0.0559,0.133,2.0393,13.2895,5.4605,0.0965,1.131,2.9916,9.0704,19.6178,15854.58,0.0012,under,0.1504,-0.2022,0.2621,0,USD,team=DataPlatform;bu=Finance;env=staging;provider=AWS;service=Compute
2023-08-11,2023,8,11,4,0,0,Azure,acct-005,project-012,prod,Marketing,BI,CC-1006,us-east-1,Analytics,KubernetesCluster,12.2298,query-hours,1.8345,0.5299,0.5731,0.229,0.42,1.4144,0.0,0.1852,0.1015,0.0,1.1277,2.088,51302.56,0.0,under,0.1476,0.1734,0.3353,0,USD,team=BI;bu=Marketing;env=prod;provider=Azure;service=Analytics
2023-08-11,2023,8,11,4,0,0,AWS,acct-005,project-013,dev,Finance,Security,CC-1003,eu-central-1,Storage,BlockStorage,64.9322,GB-month,6.4932,0.2839,0.0193,0.2624,1.7036,4.7896,3.337,0.0161,0.2326,0.0,4.541,7.0704,8452.62,0.0008,under,-0.2254,-0.3555,0.3369,0,USD,team=Security;bu=Finance;env=dev;provider=AWS;service=Storage
2023-08-11,2023,8,11,4,0,0,GCP,acct-005,project-014,prod,Engineering,BI,CC-1009,eu-west-1,Storage,NoSQL,99.7588,GB-month,9.9759,0.2453,0.2984,0.2836,2.8294,7.1465,3.2607,0.2392,0.3921,0.0,6.5153,10.5496,47540.61,0.0002,under,0.3353,-0.1329,0.3065,0,USD,team=BI;bu=Engineering;env=prod;provider=GCP;service=Storage
2023-08-11,2023,8,11,4,0,0,AWS,acct-005,project-015,prod,Marketing,WebApps,CC-1009,ap-south-1,Networking,BlockStorage,46.7421,GB,3.2719,0.3992,0.5541,0.0798,0.2611,3.0108,0.1408,0.4142,0.3368,0.0,2.2598,4.4445,55104.85,0.0001,under,-0.1266,-0.3702,0.3062,0,USD,team=WebApps;bu=Marketing;env=prod;provider=AWS;service=Networking
2023-08-11,2023,8,11,4,0,0,AWS,acct-006,project-001,prod,Sales,Security,CC-1006,eu-central-1,Container,VM,35.4531,container-hours,4.2544,0.5667,0.0252,0.0674,0.2866,3.9678,1.6192,0.021,0.4195,0.0,3.5273,5.8572,44935.15,0.0001,under,0.1494,-0.0066,0.2768,0,USD,team=Security;bu=Sales;env=prod;provider=AWS;service=Container
2023-08-11,2023,8,11,4,0,0,Azure,acct-006,project-002,staging,HR,Mobile,CC-1009,eu-west-1,Compute,DataWarehouse,51.213,vCPU-hours,7.1698,0.3733,0.1674,0.0889,0.6376,6.5322,2.9998,0.2704,0.3846,0.4458,5.4314,9.6427,17307.07,0.0006,under,0.3379,-0.2936,0.5832,0,USD,team=Mobile;bu=HR;env=staging;provider=Azure;service=Compute
2023-08-11,2023,8,11,4,0,0,Azure,acct-006,project-003,prod,Marketing,WebApps,CC-1002,us-west-2,Networking,DataWarehouse,78.1751,GB,5.4723,0.0784,0.1994,0.394,2.1559,3.3164,2.3953,0.084,0.0552,0.0,3.1772,4.8956,48721.75,0.0001,under,0.0232,-0.1506,0.2513,0,USD,team=WebApps;bu=Marketing;env=prod;provider=Azure;service=Networking
2023-08-11,2023,8,11,4,0,0,Azure,acct-006,project-004,prod,Finance,Security,CC-1010,us-east-1,Database,BlockStorage,172.9618,DB-hours,22.485,0.1446,0.4356,0.37,8.3184,14.1666,5.9464,1.2302,0.2382,0.0,12.6982,20.9126,52871.36,0.0004,under,0.3174,0.0077,0.4159,0,USD,team=Security;bu=Finance;env=prod;provider=Azure;service=Database
2023-08-11,2023,8,11,4,0,0,Azure,acct-006,project-005,prod,Engineering,DataPlatform,CC-1010,eu-west-1,Analytics,LambdaFunction,122.2857,query-hours,18.3429,0.3286,0.0275,0.2931,5.3763,12.9666,8.3496,0.0735,0.6797,0.0,12.2134,19.1412,56708.52,0.0003,under,0.2808,-0.3603,0.3389,0,USD,team=DataPlatform;bu=Engineering;env=prod;provider=Azure;service=Analytics
2023-08-11,2023,8,11,4,0,0,Azure,acct-006,project-006,prod,HR,WebApps,CC-1009,eu-central-1,Serverless,LambdaFunction,21.4525,request-million,1.9307,0.246,0.1907,0.1771,0.342,1.5888,0.8949,0.0812,0.0479,0.0,1.4596,2.3453,57853.98,0.0,under,0.31,-0.1414,0.3044,0,USD,team=WebApps;bu=HR;env=prod;provider=Azure;service=Serverless
2023-08-11,2023,8,11,4,0,0,AWS,acct-006,project-007,prod,Sales,DataPlatform,CC-1009,eu-west-1,Networking,NoSQL,212.2894,GB,14.8603,0.4855,0.3284,0.2573,3.8242,11.0361,2.0532,0.5056,1.3049,0.0,9.2256,16.2914,53532.46,0.0003,under,0.325,0.4449,0.5053,0,USD,team=DataPlatform;bu=Sales;env=prod;provider=AWS;service=Networking
2023-08-11,2023,8,11,4,0,0,GCP,acct-006,project-008,prod,Marketing,Mobile,CC-1008,ap-southeast-1,Container,LambdaFunction,171.7718,container-hours,20.6126,0.2353,0.3477,0.3159,6.512,14.1006,5.8808,0.9949,0.5397,0.0,12.566,20.8152,43537.53,0.0005,under,0.2546,0.3919,0.4341,0,USD,team=Mobile;bu=Marketing;env=prod;provider=GCP;service=Container
2023-08-11,2023,8,11,4,0,0,AWS,acct-006,project-009,prod,Engineering,Mobile,CC-1003,eu-west-1,Networking,LambdaFunction,41.0726,GB,2.8751,0.0388,0.3874,0.2083,0.5988,2.2763,1.3061,0.1704,0.0215,0.0,2.0844,3.3603,50087.13,0.0001,under,0.0967,-0.0348,0.1172,0,USD,team=Mobile;bu=Engineering;env=prod;provider=AWS;service=Networking
2023-08-11,2023,8,11,4,0,0,AWS,acct-006,project-010,dev,Engineering,Mobile,CC-1009,ap-southeast-1,Database,RDS,14.385,DB-hours,1.8701,0.2856,0.0973,0.2914,0.545,1.3251,0.8176,0.0147,0.1021,0.0,1.2082,1.9561,7647.34,0.0003,under,0.3094,-0.2084,0.4034,0,USD,team=Mobile;bu=Engineering;env=dev;provider=AWS;service=Database
2023-08-11,2023,8,11,4,0,0,AWS,acct-006,project-011,prod,Engineering,WebApps,CC-1009,ap-south-1,Database,VM,27.0184,DB-hours,3.5124,0.1887,0.5233,0.2094,0.7354,2.777,0.7997,0.355,0.1217,0.0,2.3004,4.0994,54137.84,0.0001,under,-0.1636,-0.1927,0.3522,0,USD,team=WebApps;bu=Engineering;env=prod;provider=AWS;service=Database
2023-08-11,2023,8,11,4,0,0,AWS,acct-006,project-012,prod,Engineering,BI,CC-1005,eu-west-1,Storage,LambdaFunction,28.8973,GB-month,2.8897,0.0022,0.3358,0.1247,0.3603,2.5294,1.6744,0.1483,0.0016,0.0,2.3795,3.7339,45367.54,0.0001,under,-0.1983,0.3047,0.5073,0,USD,team=BI;bu=Engineering;env=prod;provider=AWS;service=Storage
2023-08-11,2023,8,11,4,0,0,Azure,acct-006,project-013,dev,HR,WebApps,CC-1002,ap-south-1,Networking,BlockStorage,9.9013,GB,0.6931,0.0591,0.0809,0.0893,0.0619,0.6312,0.5429,0.0136,0.0047,0.0,0.6129,0.9318,8758.93,0.0001,under,0.0471,-0.3067,0.1773,0,USD,team=WebApps;bu=HR;env=dev;provider=Azure;service=Networking
2023-08-11,2023,8,11,4,0,0,Azure,acct-006,project-014,staging,Sales,Mobile,CC-1007,us-east-1,Analytics,BlockStorage,95.0764,query-hours,14.2615,0.0537,0.0648,0.2156,3.0748,11.1867,9.8612,0.2137,0.1011,0.0,10.8718,16.5136,15044.98,0.0011,under,-0.1443,-0.027,0.3966,0,USD,team=Mobile;bu=Sales;env=staging;provider=Azure;service=Analytics
2023-08-11,2023,8,11,4,0,0,Azure,acct-006,project-015,staging,Finance,Security,CC-1001,us-west-2,Container,LoadBalancer,42.7713,container-hours,5.1326,0.1169,0.0602,0.2693,1.3821,3.7504,3.0862,0.0483,0.1127,0.0,3.5894,5.5364,14028.11,0.0004,under,-0.163,-0.2607,0.4104,0,USD,team=Security;bu=Finance;env=staging;provider=Azure;service=Container
2023-08-11,2023,8,11,4,0,0,GCP,acct-007,project-001,prod,Finance,Security,CC-1003,eu-west-1,Compute,BlockStorage,112.6461,vCPU-hours,15.7704,0.0841,0.0398,0.346,5.4574,10.3131,9.0349,0.1141,0.1516,0.0,10.0473,15.2241,43102.7,0.0004,under,-0.1387,-0.144,0.2709,0,USD,team=Security;bu=Finance;env=prod;provider=GCP;service=Compute
2023-08-11,2023,8,11,4,0,0,AWS,acct-007,project-002,staging,Marketing,DataPlatform,CC-1008,ap-south-1,Database,LoadBalancer,25.8315,DB-hours,3.3581,0.0476,0.1336,0.0852,0.286,3.0721,2.5154,0.0553,0.0403,0.0,2.9765,4.535,17621.16,0.0003,under,-0.0764,0.4527,0.3614,0,USD,team=DataPlatform;bu=Marketing;env=staging;provider=AWS;service=Database
2023-08-11,2023,8,11,4,0,0,GCP,acct-007,project-003,prod,Sales,Mobile,CC-1008,us-east-1,Compute,ObjectStorage,131.4692,vCPU-hours,18.4057,0.2411,0.3205,0.067,1.2327,17.173,7.5292,1.2773,0.9186,0.0,14.9771,25.3507,54335.0,0.0005,under,0.3122,-0.1662,0.429,0,USD,team=Mobile;bu=Sales;env=prod;provider=GCP;service=Compute
2023-08-11,2023,8,11,4,0,0,AWS,acct-007,project-004,prod,Sales,BI,CC-1003,ap-southeast-1,Analytics,ObjectStorage,179.6378,query-hours,26.9457,0.649,0.3101,0.3637,9.8013,17.1444,0.7016,1.0048,3.2055,0.0,12.9341,25.3083,47910.46,0.0005,under,0.2538,-0.3237,0.5487,0,USD,team=BI;bu=Sales;env=prod;provider=AWS;service=Analytics
2023-08-11,2023,8,11,4,0,0,Azure,acct-007,project-005,staging,Marketing,Mobile,CC-1005,us-west-2,Analytics,VM,44.6494,query-hours,6.6974,0.4078,0.0633,0.0588,0.3941,6.3034,3.3339,0.0592,0.7011,0.0,5.5431,9.305,16283.3,0.0006,under,0.0088,-0.3427,0.3138,0,USD,team=Mobile;bu=Marketing;env=staging;provider=Azure;service=Analytics
2023-08-11,2023,8,11,4,0,0,GCP,acct-007,project-006,prod,Finance,DataPlatform,CC-1008,eu-west-1,Serverless,BlockStorage,39.7986,request-million,3.5819,0.0937,0.5848,0.3905,1.3988,2.1831,0.7019,0.3988,0.033,0.0,1.7512,3.2226,54037.56,0.0001,under,-0.2411,0.4449,0.3874,0,USD,team=DataPlatform;bu=Finance;env=prod;provider=GCP;service=Serverless
2023-08-11,2023,8,11,4,0,0,AWS,acct-007,project-007,prod,HR,WebApps,CC-1010,eu-west-1,Container,DataWarehouse,135.2676,container-hours,16.2321,0.0788,0.0167,0.3845,6.241,9.9911,9.0377,0.0488,0.1225,0.0,9.8198,14.7488,59371.15,0.0002,under,0.0678,-0.1247,0.2211,0,USD,team=WebApps;bu=HR;env=prod;provider=AWS;service=Container
2023-08-11,2023,8,11,4,0,0,GCP,acct-007,project-008,dev,Marketing,DataPlatform,CC-1001,eu-west-1,Networking,VM,54.0589,GB,3.7841,0.1516,0.1639,0.1869,0.7073,3.0768,2.106,0.1363,0.0691,0.0,2.8714,4.542,9174.43,0.0005,under,0.1546,0.0434,0.1413,0,USD,team=DataPlatform;bu=Marketing;env=dev;provider=GCP;service=Networking
2023-08-11,2023,8,11,4,0,0,Azure,acct-007,project-009,prod,Engineering,WebApps,CC-1005,us-east-1,Analytics,RDS,112.2258,query-hours,16.8339,0.6667,0.2855,0.2771,4.6652,12.1686,0.582,0.3806,2.1057,0.0,9.6823,17.9632,53978.57,0.0003,under,-0.109,0.1825,0.3462,0,USD,team=WebApps;bu=Engineering;env=prod;provider=Azure;service=Analytics
2023-08-11,2023,8,11,4,0,0,GCP,acct-007,project-010,prod,Finance,Security,CC-1003,ap-southeast-1,Serverless,DataWarehouse,23.6785,request-million,2.1311,0.5801,0.5439,0.2774,0.5912,1.5398,0.0,0.1409,0.0988,0.0,1.3001,2.2731,58682.54,0.0,under,0.0409,0.1065,0.2314,0,USD,team=Security;bu=Finance;env=prod;provider=GCP;service=Serverless
2023-08-11,2023,8,11,4,0,0,AWS,acct-007,project-011,dev,Sales,Mobile,CC-1010,us-west-2,Networking,LoadBalancer,63.0098,GB,4.4107,0.2055,0.072,0.352,1.5526,2.8581,2.065,0.0237,0.1325,0.0,2.7019,4.2191,8884.52,0.0005,under,-0.01,0.4648,0.4573,0,USD,team=Mobile;bu=Sales;env=dev;provider=AWS;service=Networking
2023-08-11,2023,8,11,4,0,0,AWS,acct-007,project-012,prod,Sales,DataPlatform,CC-1009,eu-central-1,Database,RDS,157.1857,DB-hours,20.4341,0.4207,0.4278,0.3116,6.367,14.0672,2.1307,1.3119,0.8349,0.0,11.9203,20.7658,47010.92,0.0004,under,0.1986,-0.2566,0.3918,0,USD,team=DataPlatform;bu=Sales;env=prod;provider=AWS;service=Database
2023-08-11,2023,8,11,4,0,0,AWS,acct-007,project-013,dev,Engineering,Security,CC-1001,us-east-1,Networking,LambdaFunction,29.1008,GB,2.0371,0.207,0.1533,0.3462,0.7053,1.3318,0.852,0.0398,0.0674,0.0,1.2246,1.966,8267.63,0.0002,under,0.2569,0.3324,0.447,0,USD,team=Security;bu=Engineering;env=dev;provider=AWS;service=Networking
2023-08-11,2023,8,11,4,0,0,GCP,acct-007,project-014,dev,Sales,DataPlatform,CC-1001,ap-southeast-1,Serverless,KubernetesCluster,32.1003,request-million,2.889,0.046,0.093,0.0931,0.2689,2.6201,2.256,0.0591,0.0326,0.0,2.5284,3.8678,9230.13,0.0004,under,-0.0558,-0.3499,0.1762,0,USD,team=DataPlatform;bu=Sales;env=dev;provider=GCP;service=Serverless
2023-08-11,2023,8,11,4,0,0,Azure,acct-007,project-015,prod,Sales,Security,CC-1007,eu-west-1,Compute,BlockStorage,90.0804,vCPU-hours,12.6113,0.4358,0.0714,0.3412,4.3036,8.3077,4.0936,0.0745,1.0567,0.0,7.1765,12.2637,43716.58,0.0003,under,0.1579,-0.3593,0.3573,0,USD,team=Security;bu=Sales;env=prod;provider=Azure;service=Compute
